"ANO","NIVEL","CODMUNRES","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F"
2015,"MUNICIPIO",3503901,NA,0.784,NA,NA
2015,"MUNICIPIO",4201653,NA,0.715,NA,NA
2015,"MUNICIPIO",4301404,NA,0.694,NA,NA
2015,"MUNICIPIO",4201703,NA,0.742,NA,NA
2015,"MUNICIPIO",3503950,NA,0.735,NA,NA
2015,"MUNICIPIO",4101903,NA,0.728,NA,NA
2015,"MUNICIPIO",2301604,NA,0.6,NA,NA
2015,"MUNICIPIO",3504008,NA,0.805,NA,NA
2015,"MUNICIPIO",1200054,NA,0.588,NA,NA
2015,"MUNICIPIO",4102000,NA,0.729,NA,NA
2015,"MUNICIPIO",2501351,NA,0.609,NA,NA
2015,"MUNICIPIO",2201051,NA,0.499,NA,NA
2015,"MUNICIPIO",3104601,NA,0.694,NA,NA
2015,"MUNICIPIO",4102109,NA,0.747,NA,NA
2015,"MUNICIPIO",2700409,NA,0.561,NA,NA
2015,"MUNICIPIO",4102208,NA,0.561,NA,NA
2015,"MUNICIPIO",2700409,NA,0.736,NA,NA
2015,"MUNICIPIO",4102208,NA,0.736,NA,NA
2015,"MUNICIPIO",1300201,NA,0.45,NA,NA
2015,"MUNICIPIO",4201802,NA,0.733,NA,NA
2015,"MUNICIPIO",3104700,NA,0.588,NA,NA
2015,"MUNICIPIO",3504107,NA,0.765,NA,NA
2015,"MUNICIPIO",3200706,NA,0.708,NA,NA
2015,"MUNICIPIO",1702554,NA,0.67,NA,NA
2015,"MUNICIPIO",1500909,NA,0.52,NA,NA
2015,"MUNICIPIO",3104809,NA,0.656,NA,NA
2015,"MUNICIPIO",4301503,NA,0.743,NA,NA
2015,"MUNICIPIO",2401305,NA,0.621,NA,NA
2015,"MUNICIPIO",4301552,NA,0.707,NA,NA
2015,"MUNICIPIO",2902401,NA,0.568,NA,NA
2015,"MUNICIPIO",3504206,NA,0.773,NA,NA
2015,"MUNICIPIO",5202601,NA,0.7,NA,NA
2015,"MUNICIPIO",2301703,NA,0.605,NA,NA
2015,"MUNICIPIO",4201901,NA,0.605,NA,NA
2015,"MUNICIPIO",2301703,NA,0.733,NA,NA
2015,"MUNICIPIO",4201901,NA,0.733,NA,NA
2015,"MUNICIPIO",1500958,NA,0.519,NA,NA
2015,"MUNICIPIO",1702703,NA,0.677,NA,NA
2015,"MUNICIPIO",1300300,NA,0.577,NA,NA
2015,"MUNICIPIO",3504305,NA,0.714,NA,NA
2015,"MUNICIPIO",3504404,NA,0.705,NA,NA
2015,"MUNICIPIO",3504503,NA,0.767,NA,NA
2015,"MUNICIPIO",1501006,NA,0.541,NA,NA
2015,"MUNICIPIO",2201101,NA,0.554,NA,NA
2015,"MUNICIPIO",5202809,NA,0.66,NA,NA
2015,"MUNICIPIO",2101103,NA,0.641,NA,NA
2015,"MUNICIPIO",1702901,NA,0.627,NA,NA
2015,"MUNICIPIO",1703008,NA,0.642,NA,NA
2015,"MUNICIPIO",2101202,NA,0.651,NA,NA
2015,"MUNICIPIO",2101251,NA,0.629,NA,NA
2015,"MUNICIPIO",2101301,NA,0.578,NA,NA
2015,"MUNICIPIO",2101350,NA,0.537,NA,NA
2015,"MUNICIPIO",3504602,NA,0.746,NA,NA
2015,"MUNICIPIO",3104908,NA,0.681,NA,NA
2015,"MUNICIPIO",4301602,NA,0.74,NA,NA
2015,"MUNICIPIO",1501105,NA,0.471,NA,NA
2015,"MUNICIPIO",2501401,NA,0.581,NA,NA
2015,"MUNICIPIO",2401404,NA,0.609,NA,NA
2015,"MUNICIPIO",2902500,NA,0.589,NA,NA
2015,"MUNICIPIO",1501204,NA,0.578,NA,NA
2015,"MUNICIPIO",2902609,NA,0.585,NA,NA
2015,"MUNICIPIO",2201150,NA,0.564,NA,NA
2015,"MUNICIPIO",2301802,NA,0.627,NA,NA
2015,"MUNICIPIO",3200805,NA,0.702,NA,NA
2015,"MUNICIPIO",3504701,NA,0.669,NA,NA
2015,"MUNICIPIO",3105004,NA,0.671,NA,NA
2015,"MUNICIPIO",5203104,NA,0.655,NA,NA
2015,"MUNICIPIO",4201950,NA,0.746,NA,NA
2015,"MUNICIPIO",4202057,NA,0.716,NA,NA
2015,"MUNICIPIO",4202008,NA,0.845,NA,NA
2015,"MUNICIPIO",4202073,NA,0.728,NA,NA
2015,"MUNICIPIO",4212809,NA,0.756,NA,NA
2015,"MUNICIPIO",4301636,NA,0.696,NA,NA
2015,"MUNICIPIO",4102307,NA,0.696,NA,NA
2015,"MUNICIPIO",3504800,NA,0.756,NA,NA
2015,"MUNICIPIO",2101400,NA,0.687,NA,NA
2015,"MUNICIPIO",3105103,NA,0.741,NA,NA
2015,"MUNICIPIO",2301851,NA,0.606,NA,NA
2015,"MUNICIPIO",3504909,NA,0.733,NA,NA
2015,"MUNICIPIO",2501500,NA,0.568,NA,NA
2015,"MUNICIPIO",3105202,NA,0.599,NA,NA
2015,"MUNICIPIO",3105301,NA,0.692,NA,NA
2015,"MUNICIPIO",4202081,NA,0.672,NA,NA
2015,"MUNICIPIO",4102406,NA,0.681,NA,NA
2015,"MUNICIPIO",5001508,NA,0.681,NA,NA
2015,"MUNICIPIO",4102406,NA,0.727,NA,NA
2015,"MUNICIPIO",5001508,NA,0.727,NA,NA
2015,"MUNICIPIO",1703057,NA,0.638,NA,NA
2015,"MUNICIPIO",1501253,NA,0.594,NA,NA
2015,"MUNICIPIO",2902658,NA,0.579,NA,NA
2015,"MUNICIPIO",4301651,NA,0.748,NA,NA
2015,"MUNICIPIO",3505005,NA,0.711,NA,NA
2015,"MUNICIPIO",3105400,NA,0.722,NA,NA
2015,"MUNICIPIO",4301701,NA,0.719,NA,NA
2015,"MUNICIPIO",2101509,NA,0.592,NA,NA
2015,"MUNICIPIO",5101605,NA,0.6,NA,NA
2015,"MUNICIPIO",3105509,NA,0.649,NA,NA
2015,"MUNICIPIO",4301750,NA,0.61,NA,NA
2015,"MUNICIPIO",2401453,NA,0.558,NA,NA
2015,"MUNICIPIO",2501534,NA,0.558,NA,NA
2015,"MUNICIPIO",2401453,NA,0.574,NA,NA
2015,"MUNICIPIO",2501534,NA,0.574,NA,NA
2015,"MUNICIPIO",3105608,NA,0.769,NA,NA
2015,"MUNICIPIO",2301901,NA,0.683,NA,NA
2015,"MUNICIPIO",3505104,NA,0.699,NA,NA
2015,"MUNICIPIO",4102505,NA,0.696,NA,NA
2015,"MUNICIPIO",1501303,NA,0.662,NA,NA
2015,"MUNICIPIO",2401503,NA,0.566,NA,NA
2015,"MUNICIPIO",1300409,NA,0.5,NA,NA
2015,"MUNICIPIO",3505203,NA,0.75,NA,NA
2015,"MUNICIPIO",2902708,NA,0.557,NA,NA
2015,"MUNICIPIO",3505302,NA,0.701,NA,NA
2015,"MUNICIPIO",4202099,NA,0.701,NA,NA
2015,"MUNICIPIO",3505302,NA,0.788,NA,NA
2015,"MUNICIPIO",4202099,NA,0.788,NA,NA
2015,"MUNICIPIO",2902807,NA,0.575,NA,NA
2015,"MUNICIPIO",2201176,NA,0.577,NA,NA
2015,"MUNICIPIO",2601300,NA,0.577,NA,NA
2015,"MUNICIPIO",2501609,NA,0.562,NA,NA
2015,"MUNICIPIO",2501575,NA,0.567,NA,NA
2015,"MUNICIPIO",2700508,NA,0.557,NA,NA
2015,"MUNICIPIO",3200904,NA,0.683,NA,NA
2015,"MUNICIPIO",2501708,NA,0.615,NA,NA
2015,"MUNICIPIO",2700607,NA,0.615,NA,NA
2015,"MUNICIPIO",2501708,NA,0.572,NA,NA
2015,"MUNICIPIO",2700607,NA,0.572,NA,NA
2015,"MUNICIPIO",5101704,NA,0.693,NA,NA
2015,"MUNICIPIO",3505351,NA,0.66,NA,NA
2015,"MUNICIPIO",2902906,NA,0.551,NA,NA
2015,"MUNICIPIO",2101608,NA,0.606,NA,NA
2015,"MUNICIPIO",5101803,NA,0.748,NA,NA
2015,"MUNICIPIO",4301859,NA,0.734,NA,NA
2015,"MUNICIPIO",4102703,NA,0.744,NA,NA
2015,"MUNICIPIO",2903003,NA,0.63,NA,NA
2015,"MUNICIPIO",1703073,NA,0.603,NA,NA
2015,"MUNICIPIO",3300308,NA,0.733,NA,NA
2015,"MUNICIPIO",4301875,NA,0.662,NA,NA
2015,"MUNICIPIO",4301909,NA,0.67,NA,NA
2015,"MUNICIPIO",4301925,NA,0.723,NA,NA
2015,"MUNICIPIO",2903102,NA,0.577,NA,NA
2015,"MUNICIPIO",3505401,NA,0.641,NA,NA
2015,"MUNICIPIO",2800605,NA,0.649,NA,NA
2015,"MUNICIPIO",4301958,NA,0.763,NA,NA
2015,"MUNICIPIO",3105707,NA,0.624,NA,NA
2015,"MUNICIPIO",3300407,NA,0.729,NA,NA
2015,"MUNICIPIO",4202107,NA,0.738,NA,NA
2015,"MUNICIPIO",4102604,NA,0.706,NA,NA
2015,"MUNICIPIO",4301800,NA,0.706,NA,NA
2015,"MUNICIPIO",4102604,NA,0.71,NA,NA
2015,"MUNICIPIO",4301800,NA,0.71,NA,NA
2015,"MUNICIPIO",2201200,NA,0.595,NA,NA
2015,"MUNICIPIO",2301950,NA,0.616,NA,NA
2015,"MUNICIPIO",2903201,NA,0.721,NA,NA
2015,"MUNICIPIO",2201309,NA,0.557,NA,NA
2015,"MUNICIPIO",1300508,NA,0.574,NA,NA
2015,"MUNICIPIO",2101707,NA,0.57,NA,NA
2015,"MUNICIPIO",2601409,NA,0.586,NA,NA
2015,"MUNICIPIO",3505500,NA,0.789,NA,NA
2015,"MUNICIPIO",3505609,NA,0.725,NA,NA
2015,"MUNICIPIO",2302008,NA,0.599,NA,NA
2015,"MUNICIPIO",2903235,NA,0.607,NA,NA
2015,"MUNICIPIO",5203203,NA,0.607,NA,NA
2015,"MUNICIPIO",2903235,NA,0.742,NA,NA
2015,"MUNICIPIO",5203203,NA,0.742,NA,NA
2015,"MUNICIPIO",2201408,NA,0.612,NA,NA
2015,"MUNICIPIO",2903300,NA,0.602,NA,NA
2015,"MUNICIPIO",2903276,NA,0.61,NA,NA
2015,"MUNICIPIO",1703107,NA,0.642,NA,NA
2015,"MUNICIPIO",2302057,NA,0.571,NA,NA
2015,"MUNICIPIO",4302006,NA,0.65,NA,NA
2015,"MUNICIPIO",3105905,NA,0.734,NA,NA
2015,"MUNICIPIO",3505708,NA,0.786,NA,NA
2015,"MUNICIPIO",3505807,NA,0.751,NA,NA
2015,"MUNICIPIO",5001904,NA,0.71,NA,NA
2015,"MUNICIPIO",2201507,NA,0.594,NA,NA
2015,"MUNICIPIO",2700706,NA,0.594,NA,NA
2015,"MUNICIPIO",2201507,NA,0.545,NA,NA
2015,"MUNICIPIO",2700706,NA,0.545,NA,NA
2015,"MUNICIPIO",3505906,NA,0.761,NA,NA
2015,"MUNICIPIO",5002001,NA,0.684,NA,NA
2015,"MUNICIPIO",2302107,NA,0.619,NA,NA
2015,"MUNICIPIO",3506003,NA,0.801,NA,NA
2015,"MUNICIPIO",2501807,NA,0.649,NA,NA
2015,"MUNICIPIO",3506102,NA,0.78,NA,NA
2015,"MUNICIPIO",2302206,NA,0.638,NA,NA
2015,"MUNICIPIO",2302305,NA,0.623,NA,NA
2015,"MUNICIPIO",5002100,NA,0.698,NA,NA
2015,"MUNICIPIO",4102752,NA,0.681,NA,NA
2015,"MUNICIPIO",5203302,NA,0.716,NA,NA
2015,"MUNICIPIO",3106002,NA,0.674,NA,NA
2015,"MUNICIPIO",2101772,NA,0.554,NA,NA
2015,"MUNICIPIO",4102802,NA,0.716,NA,NA
2015,"MUNICIPIO",2201556,NA,0.576,NA,NA
2015,"MUNICIPIO",4202131,NA,0.675,NA,NA
2015,"MUNICIPIO",2101731,NA,0.512,NA,NA
2015,"MUNICIPIO",1501402,NA,0.593,NA,NA
2015,"MUNICIPIO",2501906,NA,0.593,NA,NA
2015,"MUNICIPIO",2700805,NA,0.593,NA,NA
2015,"MUNICIPIO",1501402,NA,0.746,NA,NA
2015,"MUNICIPIO",2501906,NA,0.746,NA,NA
2015,"MUNICIPIO",2700805,NA,0.746,NA,NA
2015,"MUNICIPIO",1501402,NA,0.592,NA,NA
2015,"MUNICIPIO",2501906,NA,0.592,NA,NA
2015,"MUNICIPIO",2700805,NA,0.592,NA,NA
2015,"MUNICIPIO",2601508,NA,0.578,NA,NA
2015,"MUNICIPIO",2502003,NA,0.578,NA,NA
2015,"MUNICIPIO",2201572,NA,0.551,NA,NA
2015,"MUNICIPIO",2601607,NA,0.642,NA,NA
2015,"MUNICIPIO",3300456,NA,0.684,NA,NA
2015,"MUNICIPIO",3106101,NA,0.66,NA,NA
2015,"MUNICIPIO",2903409,NA,0.598,NA,NA
2015,"MUNICIPIO",4202156,NA,0.598,NA,NA
2015,"MUNICIPIO",2903409,NA,0.705,NA,NA
2015,"MUNICIPIO",4202156,NA,0.705,NA,NA
2015,"MUNICIPIO",2903508,NA,0.575,NA,NA
2015,"MUNICIPIO",3106200,NA,0.81,NA,NA
2015,"MUNICIPIO",2601706,NA,0.629,NA,NA
2015,"MUNICIPIO",2700904,NA,0.517,NA,NA
2015,"MUNICIPIO",3106309,NA,0.686,NA,NA
2015,"MUNICIPIO",3106408,NA,0.655,NA,NA
2015,"MUNICIPIO",1501451,NA,0.588,NA,NA
2015,"MUNICIPIO",2201606,NA,0.557,NA,NA
2015,"MUNICIPIO",2101806,NA,0.546,NA,NA
2015,"MUNICIPIO",4202206,NA,0.74,NA,NA
2015,"MUNICIPIO",1501501,NA,0.665,NA,NA
2015,"MUNICIPIO",1300607,NA,0.574,NA,NA
2015,"MUNICIPIO",4302055,NA,0.619,NA,NA
2015,"MUNICIPIO",3506201,NA,0.744,NA,NA
2015,"MUNICIPIO",2401602,NA,0.582,NA,NA
2015,"MUNICIPIO",4302105,NA,0.778,NA,NA
2015,"MUNICIPIO",2101905,NA,0.601,NA,NA
2015,"MUNICIPIO",3106507,NA,0.628,NA,NA
2015,"MUNICIPIO",3106655,NA,0.604,NA,NA
2015,"MUNICIPIO",2502052,NA,0.558,NA,NA
2015,"MUNICIPIO",3506300,NA,0.734,NA,NA
2015,"MUNICIPIO",2101939,NA,0.604,NA,NA
2015,"MUNICIPIO",1703206,NA,0.638,NA,NA
2015,"MUNICIPIO",3506359,NA,0.73,NA,NA
2015,"MUNICIPIO",2201705,NA,0.612,NA,NA
2015,"MUNICIPIO",3106606,NA,0.594,NA,NA
2015,"MUNICIPIO",1300631,NA,0.506,NA,NA
2015,"MUNICIPIO",2601805,NA,0.559,NA,NA
2015,"MUNICIPIO",2201739,NA,0.489,NA,NA
2015,"MUNICIPIO",3106705,NA,0.749,NA,NA
2015,"MUNICIPIO",2601904,NA,0.606,NA,NA
2015,"MUNICIPIO",3106804,NA,0.62,NA,NA
2015,"MUNICIPIO",3106903,NA,0.744,NA,NA
2015,"MUNICIPIO",4202305,NA,0.739,NA,NA
2015,"MUNICIPIO",3506409,NA,0.768,NA,NA
2015,"MUNICIPIO",3107000,NA,0.688,NA,NA
2015,"MUNICIPIO",3506508,NA,0.78,NA,NA
2015,"MUNICIPIO",3506607,NA,0.712,NA,NA
2015,"MUNICIPIO",2903607,NA,0.538,NA,NA
2015,"MUNICIPIO",4102901,NA,0.667,NA,NA
2015,"MUNICIPIO",4202404,NA,0.806,NA,NA
2015,"MUNICIPIO",3107109,NA,0.679,NA,NA
2015,"MUNICIPIO",3201001,NA,0.679,NA,NA
2015,"MUNICIPIO",4103008,NA,0.679,NA,NA
2015,"MUNICIPIO",3107109,NA,0.704,NA,NA
2015,"MUNICIPIO",3201001,NA,0.704,NA,NA
2015,"MUNICIPIO",4103008,NA,0.704,NA,NA
2015,"MUNICIPIO",3107109,NA,0.72,NA,NA
2015,"MUNICIPIO",3201001,NA,0.72,NA,NA
2015,"MUNICIPIO",4103008,NA,0.72,NA,NA
2015,"MUNICIPIO",4103024,NA,0.7,NA,NA
2015,"MUNICIPIO",3506706,NA,0.681,NA,NA
2015,"MUNICIPIO",2201770,NA,0.575,NA,NA
2015,"MUNICIPIO",2903706,NA,0.567,NA,NA
2015,"MUNICIPIO",2502102,NA,0.599,NA,NA
2015,"MUNICIPIO",4103040,NA,0.655,NA,NA
2015,"MUNICIPIO",2302404,NA,0.598,NA,NA
2015,"MUNICIPIO",1400100,NA,0.649,NA,NA
2015,"MUNICIPIO",2502151,NA,0.649,NA,NA
2015,"MUNICIPIO",1400100,NA,0.752,NA,NA
2015,"MUNICIPIO",2502151,NA,0.752,NA,NA
2015,"MUNICIPIO",4103057,NA,0.67,NA,NA
2015,"MUNICIPIO",4302154,NA,0.676,NA,NA
2015,"MUNICIPIO",4302204,NA,0.762,NA,NA
2015,"MUNICIPIO",4302220,NA,0.703,NA,NA
2015,"MUNICIPIO",2101970,NA,0.545,NA,NA
2015,"MUNICIPIO",4302238,NA,0.731,NA,NA
2015,"MUNICIPIO",1300680,NA,0.565,NA,NA
2015,"MUNICIPIO",4302253,NA,0.728,NA,NA
2015,"MUNICIPIO",2903805,NA,0.551,NA,NA
2015,"MUNICIPIO",2701001,NA,0.604,NA,NA
2015,"MUNICIPIO",1300706,NA,0.588,NA,NA
2015,"MUNICIPIO",2201804,NA,0.632,NA,NA
2015,"MUNICIPIO",3506805,NA,0.632,NA,NA
2015,"MUNICIPIO",2201804,NA,0.742,NA,NA
2015,"MUNICIPIO",3506805,NA,0.742,NA,NA
2015,"MUNICIPIO",3107208,NA,0.645,NA,NA
2015,"MUNICIPIO",4202438,NA,0.647,NA,NA
2015,"MUNICIPIO",3107307,NA,0.7,NA,NA
2015,"MUNICIPIO",4103107,NA,0.64,NA,NA
2015,"MUNICIPIO",2401651,NA,0.629,NA,NA
2015,"MUNICIPIO",2602001,NA,0.565,NA,NA
2015,"MUNICIPIO",5002159,NA,0.666,NA,NA
2015,"MUNICIPIO",3506904,NA,0.705,NA,NA
2015,"MUNICIPIO",3507001,NA,0.78,NA,NA
2015,"MUNICIPIO",2602100,NA,0.563,NA,NA
2015,"MUNICIPIO",3107406,NA,0.75,NA,NA
2015,"MUNICIPIO",2102002,NA,0.538,NA,NA
2015,"MUNICIPIO",2602209,NA,0.538,NA,NA
2015,"MUNICIPIO",3300506,NA,0.538,NA,NA
2015,"MUNICIPIO",2102002,NA,0.602,NA,NA
2015,"MUNICIPIO",2602209,NA,0.602,NA,NA
2015,"MUNICIPIO",3300506,NA,0.602,NA,NA
2015,"MUNICIPIO",2102002,NA,0.66,NA,NA
2015,"MUNICIPIO",2602209,NA,0.66,NA,NA
2015,"MUNICIPIO",3300506,NA,0.66,NA,NA
2015,"MUNICIPIO",4202503,NA,0.696,NA,NA
2015,"MUNICIPIO",5203401,NA,0.67,NA,NA
2015,"MUNICIPIO",3107505,NA,0.673,NA,NA
2015,"MUNICIPIO",2201903,NA,0.597,NA,NA
2015,"MUNICIPIO",2401701,NA,0.597,NA,NA
2015,"MUNICIPIO",2502201,NA,0.597,NA,NA
2015,"MUNICIPIO",4202537,NA,0.597,NA,NA
2015,"MUNICIPIO",4302303,NA,0.597,NA,NA
2015,"MUNICIPIO",2201903,NA,0.668,NA,NA
2015,"MUNICIPIO",2401701,NA,0.668,NA,NA
2015,"MUNICIPIO",2502201,NA,0.668,NA,NA
2015,"MUNICIPIO",4202537,NA,0.668,NA,NA
2015,"MUNICIPIO",4302303,NA,0.668,NA,NA
2015,"MUNICIPIO",2201903,NA,0.584,NA,NA
2015,"MUNICIPIO",2401701,NA,0.584,NA,NA
2015,"MUNICIPIO",2502201,NA,0.584,NA,NA
2015,"MUNICIPIO",4202537,NA,0.584,NA,NA
2015,"MUNICIPIO",4302303,NA,0.584,NA,NA
2015,"MUNICIPIO",2201903,NA,0.666,NA,NA
2015,"MUNICIPIO",2401701,NA,0.666,NA,NA
2015,"MUNICIPIO",2502201,NA,0.666,NA,NA
2015,"MUNICIPIO",4202537,NA,0.666,NA,NA
2015,"MUNICIPIO",4302303,NA,0.666,NA,NA
2015,"MUNICIPIO",2201903,NA,0.718,NA,NA
2015,"MUNICIPIO",2401701,NA,0.718,NA,NA
2015,"MUNICIPIO",2502201,NA,0.718,NA,NA
2015,"MUNICIPIO",4202537,NA,0.718,NA,NA
2015,"MUNICIPIO",4302303,NA,0.718,NA,NA
2015,"MUNICIPIO",2903904,NA,0.633,NA,NA
2015,"MUNICIPIO",3107604,NA,0.735,NA,NA
2015,"MUNICIPIO",2903953,NA,0.546,NA,NA
2015,"MUNICIPIO",2102036,NA,0.558,NA,NA
2015,"MUNICIPIO",5203500,NA,0.701,NA,NA
2015,"MUNICIPIO",3107703,NA,0.683,NA,NA
2015,"MUNICIPIO",5101852,NA,0.661,NA,NA
2015,"MUNICIPIO",3107802,NA,0.623,NA,NA
2015,"MUNICIPIO",3300605,NA,0.732,NA,NA
2015,"MUNICIPIO",3201100,NA,0.734,NA,NA
2015,"MUNICIPIO",4202578,NA,0.712,NA,NA
2015,"MUNICIPIO",4103156,NA,0.697,NA,NA
2015,"MUNICIPIO",1501576,NA,0.589,NA,NA
2015,"MUNICIPIO",1703305,NA,0.589,NA,NA
2015,"MUNICIPIO",1501576,NA,0.66,NA,NA
2015,"MUNICIPIO",1703305,NA,0.66,NA,NA
2015,"MUNICIPIO",3507100,NA,0.713,NA,NA
2015,"MUNICIPIO",2102077,NA,0.562,NA,NA
2015,"MUNICIPIO",4302352,NA,0.746,NA,NA
2015,"MUNICIPIO",2201919,NA,0.532,NA,NA
2015,"MUNICIPIO",4302378,NA,0.723,NA,NA
2015,"MUNICIPIO",3107901,NA,0.653,NA,NA
2015,"MUNICIPIO",4202602,NA,0.699,NA,NA
2015,"MUNICIPIO",4302402,NA,0.739,NA,NA
2015,"MUNICIPIO",2502300,NA,0.692,NA,NA
2015,"MUNICIPIO",3108008,NA,0.692,NA,NA
2015,"MUNICIPIO",4103206,NA,0.692,NA,NA
2015,"MUNICIPIO",2502300,NA,0.592,NA,NA
2015,"MUNICIPIO",3108008,NA,0.592,NA,NA
2015,"MUNICIPIO",4103206,NA,0.592,NA,NA
2015,"MUNICIPIO",2502300,NA,0.686,NA,NA
2015,"MUNICIPIO",3108008,NA,0.686,NA,NA
2015,"MUNICIPIO",4103206,NA,0.686,NA,NA
2015,"MUNICIPIO",3507159,NA,0.66,NA,NA
2015,"MUNICIPIO",4103222,NA,0.742,NA,NA
2015,"MUNICIPIO",4202453,NA,0.781,NA,NA
2015,"MUNICIPIO",1400159,NA,0.637,NA,NA
2015,"MUNICIPIO",3108107,NA,0.637,NA,NA
2015,"MUNICIPIO",1400159,NA,0.626,NA,NA
2015,"MUNICIPIO",3108107,NA,0.626,NA,NA
2015,"MUNICIPIO",2201929,NA,0.542,NA,NA
2015,"MUNICIPIO",5203559,NA,0.683,NA,NA
2015,"MUNICIPIO",3108206,NA,0.678,NA,NA
2015,"MUNICIPIO",2904001,NA,0.612,NA,NA
2015,"MUNICIPIO",1501600,NA,0.561,NA,NA
2015,"MUNICIPIO",2602308,NA,0.561,NA,NA
2015,"MUNICIPIO",2904050,NA,0.561,NA,NA
2015,"MUNICIPIO",5002209,NA,0.561,NA,NA
2015,"MUNICIPIO",1501600,NA,0.67,NA,NA
2015,"MUNICIPIO",2602308,NA,0.67,NA,NA
2015,"MUNICIPIO",2904050,NA,0.67,NA,NA
2015,"MUNICIPIO",5002209,NA,0.67,NA,NA
2015,"MUNICIPIO",1501600,NA,0.546,NA,NA
2015,"MUNICIPIO",2602308,NA,0.546,NA,NA
2015,"MUNICIPIO",2904050,NA,0.546,NA,NA
2015,"MUNICIPIO",5002209,NA,0.546,NA,NA
2015,"MUNICIPIO",1501600,NA,0.561,NA,NA
2015,"MUNICIPIO",2602308,NA,0.561,NA,NA
2015,"MUNICIPIO",2904050,NA,0.561,NA,NA
2015,"MUNICIPIO",5002209,NA,0.561,NA,NA
2015,"MUNICIPIO",3108255,NA,0.537,NA,NA
2015,"MUNICIPIO",2502409,NA,0.574,NA,NA
2015,"MUNICIPIO",5203575,NA,0.63,NA,NA
2015,"MUNICIPIO",2502508,NA,0.607,NA,NA
2015,"MUNICIPIO",4302451,NA,0.7,NA,NA
2015,"MUNICIPIO",2201945,NA,0.56,NA,NA
2015,"MUNICIPIO",2800670,NA,0.604,NA,NA
2015,"MUNICIPIO",2904100,NA,0.603,NA,NA
2015,"MUNICIPIO",3507209,NA,0.746,NA,NA
2015,"MUNICIPIO",3507308,NA,0.754,NA,NA
2015,"MUNICIPIO",1300805,NA,0.56,NA,NA
2015,"MUNICIPIO",2502706,NA,0.558,NA,NA
2015,"MUNICIPIO",3507407,NA,0.558,NA,NA
2015,"MUNICIPIO",2502706,NA,0.73,NA,NA
2015,"MUNICIPIO",3507407,NA,0.73,NA,NA
2015,"MUNICIPIO",3108305,NA,0.73,NA,NA
2015,"MUNICIPIO",3507456,NA,0.705,NA,NA
2015,"MUNICIPIO",4103305,NA,0.717,NA,NA
2015,"MUNICIPIO",4302501,NA,0.692,NA,NA
2015,"MUNICIPIO",3108404,NA,0.702,NA,NA
2015,"MUNICIPIO",3507506,NA,0.8,NA,NA
2015,"MUNICIPIO",3108503,NA,0.602,NA,NA
2015,"MUNICIPIO",2904209,NA,0.575,NA,NA
2015,"MUNICIPIO",4202701,NA,0.724,NA,NA
2015,"MUNICIPIO",4302584,NA,0.745,NA,NA
2015,"MUNICIPIO",4202800,NA,0.778,NA,NA
2015,"MUNICIPIO",4202859,NA,0.78,NA,NA
2015,"MUNICIPIO",4302600,NA,0.674,NA,NA
2015,"MUNICIPIO",1501709,NA,0.6,NA,NA
2015,"MUNICIPIO",3507605,NA,0.776,NA,NA
2015,"MUNICIPIO",4103354,NA,0.701,NA,NA
2015,"MUNICIPIO",2701100,NA,0.513,NA,NA
2015,"MUNICIPIO",3108701,NA,0.625,NA,NA
2015,"MUNICIPIO",1501725,NA,0.613,NA,NA
2015,"MUNICIPIO",5002308,NA,0.701,NA,NA
2015,"MUNICIPIO",3108552,NA,0.674,NA,NA
2015,"MUNICIPIO",4103370,NA,0.681,NA,NA
2015,"MUNICIPIO",1703602,NA,0.684,NA,NA
2015,"MUNICIPIO",1200104,NA,0.614,NA,NA
2015,"MUNICIPIO",2201960,NA,0.577,NA,NA
2015,"MUNICIPIO",5300108,NA,0.824,NA,NA
2015,"MUNICIPIO",3108602,NA,0.656,NA,NA
2015,"MUNICIPIO",5101902,NA,0.696,NA,NA
2015,"MUNICIPIO",3108909,NA,0.692,NA,NA
2015,"MUNICIPIO",3507704,NA,0.737,NA,NA
2015,"MUNICIPIO",3108800,NA,0.624,NA,NA
2015,"MUNICIPIO",5203609,NA,0.701,NA,NA
2015,"MUNICIPIO",2602407,NA,0.547,NA,NA
2015,"MUNICIPIO",3201159,NA,0.656,NA,NA
2015,"MUNICIPIO",2401800,NA,0.574,NA,NA
2015,"MUNICIPIO",2602506,NA,0.574,NA,NA
2015,"MUNICIPIO",2401800,NA,0.592,NA,NA
2015,"MUNICIPIO",2602506,NA,0.592,NA,NA
2015,"MUNICIPIO",1703701,NA,0.686,NA,NA
2015,"MUNICIPIO",2102101,NA,0.562,NA,NA
2015,"MUNICIPIO",3507753,NA,0.71,NA,NA
2015,"MUNICIPIO",2602605,NA,0.562,NA,NA
2015,"MUNICIPIO",2102150,NA,0.519,NA,NA
2015,"MUNICIPIO",2502805,NA,0.597,NA,NA
2015,"MUNICIPIO",2201988,NA,0.515,NA,NA
2015,"MUNICIPIO",2502904,NA,0.619,NA,NA
2015,"MUNICIPIO",2800704,NA,0.54,NA,NA
2015,"MUNICIPIO",1501758,NA,0.591,NA,NA
2015,"MUNICIPIO",2302503,NA,0.647,NA,NA
2015,"MUNICIPIO",2904308,NA,0.597,NA,NA
2015,"MUNICIPIO",2904407,NA,0.592,NA,NA
